Personel_ID,Yaka_Tipi,Cinsiyet,Yas,Medeni_Hal,Cocuk_Sayisi,Ilce,Mesafe_KM,Lojman_Kullanimi,Sertifika_Sayisi,Egitim_Saati_Yil,Seyahat_Sikligi,Toplam_Tecrube_Yil,Sirketteki_Yil,MKE_Oncesi_Tecrube,Ayni_Unvanda_Yil,Son_Terfi_Gecen_Yil,Mevcut_Yonetici_Yil,Birim_Degisim_Sayisi,Departman,Unvan,Egitim_Seviyesi,Maas_TL,Aylik_Mesai_Saat,Vardiya_Tipi,Vardiya_Rotasyon_Sikligi,Is_Kazasi_Gecmisi,Sendika_Sozlesme_Kalan_Ay,Kullanilan_Izin_Gun,Son_Zam_Orani,Son_Zamdan_Beri_Ay,Performans_Puani,Ortam_Memnuniyeti,Is_Memnuniyeti,Ekip_Uyum_Puani,Is_Ozel_Hayat_Dengesi,Istifa_Etti_Mi
MKE-13287,Mavi,Erkek,45,Bekar,0,MKE Lojmanlari,2,1,0,14,Seyahat Yok,17,2,15,0,0,3,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,36968,29,Uc Vardiya,Haftalik,0,21,16,52.37921337704796,7,3,3,5,5,3,0
MKE-13288,Mavi,Erkek,57,Evli,2,Mamaj,19,0,2,18,Seyahat Yok,34,11,23,0,0,1,1,Muhimmat Fabrikasi,Atolye Ustasi,On Lisans,39304,17,Iki Vardiya,Haftalik,0,17,25,36.041780846055936,3,3,5,4,4,5,0
MKE-13289,Mavi,Erkek,41,Evli,1,Etimesgut,12,0,2,17,Seyahat Yok,22,22,0,3,0,4,0,Gazi Fisek Fabrikasi,Basusta,On Lisans,58733,54,Uc Vardiya,Aylik,0,22,21,40.95055891173318,4,1,1,1,2,2,0
MKE-13290,Beyaz,Kadin,53,Evli,2,Kalebasi,17,0,6,49,Seyahat Yok,25,11,14,9,0,3,0,Bilgi Teknolojileri,Kidemli Muhendis,Lisans,69757,42,Yok,Yok,0,0,22,45.92209107403677,10,3,5,4,4,4,0
MKE-13291,Mavi,Erkek,23,Bekar,0,Cankaya,50,0,0,11,Seyahat Yok,4,4,0,2,2,3,0,Muhimmat Fabrikasi,Teknisyen,Lise,36211,34,Iki Vardiya,Aylik,0,11,20,39.33376968081059,12,3,3,4,4,3,0
MKE-13292,Mavi,Erkek,56,Bekar,0,Yenimahalle,27,0,0,16,Seyahat Yok,7,2,5,1,1,3,0,Bakim Onarim,Operator,On Lisans,23370,15,Iki Vardiya,Aylik,0,21,14,33.95730932239252,7,4,4,4,5,3,0
MKE-13293,Beyaz,Erkek,47,Evli,1,Kalebasi,41,0,2,48,Seyahat Yok,23,14,9,13,8,4,0,Satinalma,Takim Lideri,Yuksek Lisans,106561,8,Yok,Yok,0,0,15,34.711047345370694,3,5,5,5,5,5,1
MKE-13294,Mavi,Erkek,22,Bekar,0,Cankaya,13,0,0,4,Seyahat Yok,1,1,0,0,0,1,0,Muhimmat Fabrikasi,Operator,Lise,27112,32,Iki Vardiya,Haftalik,0,9,23,45.09948188395485,4,3,5,5,4,4,0
MKE-13295,Beyaz,Kadin,31,Evli,1,Kalebasi,10,0,5,32,Nadiren,6,6,0,5,2,2,0,Bilgi Teknolojileri,Kidemli Muhendis,Lisans,84297,31,Yok,Yok,0,0,19,42.581080544912155,7,2,5,5,4,4,0
MKE-13296,Mavi,Erkek,28,Bekar,0,Kalebasi,35,0,2,12,Seyahat Yok,10,4,6,2,0,2,0,Bakim Onarim,Teknisyen,Lise,29428,15,Iki Vardiya,Haftalik,0,3,21,44.222935187512746,11,4,5,5,5,4,0
MKE-13297,Mavi,Erkek,38,Bekar,0,MKE Lojmanlari,3,1,1,16,Seyahat Yok,20,2,18,1,0,3,0,Gazi Fisek Fabrikasi,Atolye Ustasi,On Lisans,34406,35,Iki Vardiya,Aylik,0,4,23,43.295579245824236,7,3,4,5,5,4,1
MKE-13298,Mavi,Erkek,51,Bekar,0,Etimesgut,21,0,2,18,Seyahat Yok,28,5,23,0,0,4,0,Gazi Fisek Fabrikasi,Basusta,Lise,45760,36,Iki Vardiya,Haftalik,0,12,16,51.40545005638337,5,5,5,5,4,3,0
MKE-13299,Beyaz,Erkek,45,Evli,1,Cankaya,21,0,6,18,Nadiren,1,1,0,0,0,2,0,Satinalma,Muhendis,Lisans,58094,5,Yok,Yok,0,0,17,50.410175547453726,7,2,4,5,5,4,0
MKE-13300,Mavi,Erkek,36,Evli,2,Cankaya,35,0,0,16,Seyahat Yok,6,1,5,0,0,2,0,Muhimmat Fabrikasi,Operator,Lise,26064,13,Iki Vardiya,Haftalik,0,14,14,41.96165499377985,11,3,4,4,5,3,0
MKE-13301,Mavi,Erkek,37,Bekar,0,Mamaj,22,0,0,15,Seyahat Yok,11,3,8,1,0,4,0,Gazi Fisek Fabrikasi,Atolye Ustasi,Lise,37069,11,Iki Vardiya,Aylik,0,9,15,45.23696445310211,8,4,3,4,5,5,0
MKE-13302,Beyaz,Erkek,28,Bekar,0,Kalebasi,8,0,6,42,Seyahat Yok,1,1,0,0,0,1,0,IK,Uzman,Lisans,53321,43,Yok,Yok,0,0,23,45.356194080161046,2,3,3,4,5,3,1
MKE-13303,Mavi,Erkek,58,Evli,3,MKE Lojmanlari,1,1,2,8,Seyahat Yok,35,27,8,22,17,5,4,Silah Fabrikasi,Atolye Ustasi,On Lisans,44711,29,Uc Vardiya,Aylik,0,4,20,35.06989315699457,2,5,5,5,5,5,0
MKE-13304,Mavi,Kadin,27,Bekar,0,Cankaya,18,0,1,14,Seyahat Yok,5,5,0,1,1,4,0,Bakim Onarim,Teknisyen,On Lisans,34322,19,Iki Vardiya,Haftalik,0,9,15,41.00399533856929,8,1,4,3,5,5,0
MKE-13305,Mavi,Erkek,39,Evli,1,MKE Lojmanlari,3,1,2,9,Seyahat Yok,4,4,0,3,0,5,0,Silah Fabrikasi,Teknisyen,Lise,34528,22,Uc Vardiya,Haftalik,0,3,24,33.580731902231754,11,5,5,4,4,4,0
MKE-13306,Mavi,Kadin,23,Bekar,0,MKE Lojmanlari,3,1,2,18,Seyahat Yok,5,1,4,0,0,2,0,Bakim Onarim,Teknisyen,Lise,29613,14,Iki Vardiya,Aylik,1,11,22,53.17600613282079,6,2,5,5,4,4,1
MKE-13307,Mavi,Erkek,30,Evli,2,Yenimahalle,19,0,1,17,Seyahat Yok,11,8,3,0,0,3,0,Gazi Fisek Fabrikasi,Atolye Ustasi,Lise,43946,34,Uc Vardiya,Aylik,0,24,16,51.68699769084915,9,4,4,4,4,5,0
MKE-13308,Mavi,Erkek,46,Bekar,0,Cankaya,39,0,2,8,Seyahat Yok,20,9,11,2,2,2,1,Muhimmat Fabrikasi,Basusta,Lise,53672,25,Uc Vardiya,Haftalik,0,8,23,40.19687389310375,11,5,5,5,5,5,0
MKE-13309,Mavi,Erkek,49,Evli,1,Kalebasi,16,0,0,19,Seyahat Yok,4,4,0,3,0,1,0,Muhimmat Fabrikasi,Teknisyen,Lise,36878,20,Iki Vardiya,Haftalik,0,13,14,38.03922948385371,6,4,4,4,4,3,0
MKE-13310,Beyaz,Erkek,36,Evli,1,Yenimahalle,36,0,3,41,Seyahat Yok,11,11,0,10,7,2,1,Satinalma,Kidemli Muhendis,Lisans,84697,36,Yok,Yok,0,0,21,30.67612740214379,11,4,2,2,2,1,1
MKE-13311,Mavi,Erkek,55,Evli,2,Yenimahalle,26,0,0,16,Seyahat Yok,1,1,0,0,0,2,0,Silah Fabrikasi,Operator,Lise,27372,34,Iki Vardiya,Aylik,0,10,25,50.64933741637023,6,4,4,4,4,4,0
MKE-13312,Mavi,Erkek,22,Bekar,0,Yenimahalle,43,0,2,5,Seyahat Yok,4,1,3,0,0,1,0,Silah Fabrikasi,Operator,Lise,26183,36,Uc Vardiya,Aylik,0,8,25,38.24067505426321,8,3,5,5,5,5,0
MKE-13313,Beyaz,Erkek,54,Evli,2,Etimesgut,38,0,2,22,Seyahat Yok,12,2,10,0,0,2,0,Kalite Yonetim,Kidemli Muhendis,Lisans,62218,19,Yok,Yok,0,0,16,52.80080416696784,4,3,4,5,5,3,0
MKE-13314,Mavi,Erkek,49,Evli,2,Kalebasi,8,0,1,8,Seyahat Yok,16,4,12,3,3,2,0,Muhimmat Fabrikasi,Basusta,On Lisans,47284,15,Iki Vardiya,Haftalik,0,20,22,33.08397556515655,5,4,5,4,5,3,1
MKE-13315,Beyaz,Erkek,46,Bekar,0,Yenimahalle,9,0,1,22,Seyahat Yok,20,3,17,1,0,2,0,AR-GE Tasarim,Kidemli Muhendis,Yuksek Lisans,63864,7,Yok,Yok,0,0,19,39.55216353636533,3,3,5,4,4,5,0
MKE-13316,Mavi,Erkek,46,Bekar,0,MKE Lojmanlari,3,1,1,10,Seyahat Yok,3,2,1,0,0,2,0,Muhimmat Fabrikasi,Operator,Lise,27301,37,Uc Vardiya,Haftalik,1,10,18,39.942198298972,3,2,4,4,4,3,0
MKE-13317,Beyaz,Kadin,45,Evli,1,Yenimahalle,34,0,5,48,Nadiren,12,6,6,0,0,5,0,IK,Kidemli Muhendis,Yuksek Lisans,72579,22,Yok,Yok,0,0,14,51.260461160077234,10,2,5,4,4,3,0
MKE-13318,Mavi,Erkek,59,Bekar,0,Kalebasi,41,0,1,12,Seyahat Yok,16,7,9,6,5,5,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,39406,20,Iki Vardiya,Aylik,0,10,25,45.884599070744045,4,4,3,4,5,2,0
MKE-13319,Beyaz,Erkek,59,Evli,2,Etimesgut,45,0,4,36,Seyahat Yok,9,4,5,2,1,4,0,Kalite Yonetim,Kidemli Muhendis,Yuksek Lisans,71961,38,Yok,Yok,0,0,16,48.08965759900157,12,4,3,4,4,1,0
MKE-13320,Mavi,Erkek,43,Evli,1,Etimesgut,21,0,2,16,Seyahat Yok,4,3,1,0,0,2,0,Bakim Onarim,Teknisyen,Lise,33085,44,Uc Vardiya,Aylik,0,20,24,38.849528996595375,6,4,4,4,5,4,0
MKE-13321,Mavi,Kadin,54,Evli,2,Etimesgut,25,0,1,10,Seyahat Yok,1,1,0,0,0,1,0,Silah Fabrikasi,Operator,On Lisans,28980,53,Uc Vardiya,Haftalik,0,14,25,54.88925743416329,9,5,1,2,2,2,0
MKE-13322,Mavi,Erkek,24,Evli,1,MKE Lojmanlari,1,1,0,4,Seyahat Yok,2,2,0,0,0,1,0,Muhimmat Fabrikasi,Operator,Lise,26222,21,Iki Vardiya,Haftalik,0,10,19,37.82560557597679,1,5,3,4,5,3,0
MKE-13323,Mavi,Kadin,54,Evli,1,MKE Lojmanlari,1,1,2,14,Seyahat Yok,8,7,1,4,4,1,0,Bakim Onarim,Atolye Ustasi,On Lisans,46898,60,Uc Vardiya,Haftalik,0,21,18,40.913949723293804,10,2,5,5,5,5,0
MKE-13324,Mavi,Erkek,58,Bekar,0,MKE Lojmanlari,2,1,0,14,Seyahat Yok,39,6,33,5,2,5,0,Silah Fabrikasi,Basusta,Lise,48612,11,Iki Vardiya,Haftalik,0,1,17,47.35341658788814,7,4,3,5,5,5,0
MKE-13325,Mavi,Erkek,45,Evli,1,Mamaj,25,0,2,16,Seyahat Yok,3,3,0,1,1,1,0,Muhimmat Fabrikasi,Operator,Lise,28071,25,Uc Vardiya,Haftalik,0,21,17,34.01394101925241,11,2,4,4,4,3,0
MKE-13326,Mavi,Erkek,49,Evli,2,MKE Lojmanlari,3,1,2,15,Seyahat Yok,12,4,8,3,0,3,0,Bakim Onarim,Teknisyen,Lise,31798,34,Iki Vardiya,Aylik,0,22,17,48.12994798158342,2,2,4,4,4,4,0
MKE-13327,Mavi,Erkek,57,Evli,2,Yenimahalle,43,0,2,7,Seyahat Yok,35,5,30,2,1,3,0,Bakim Onarim,Atolye Ustasi,On Lisans,36675,13,Iki Vardiya,Aylik,0,1,24,38.61347878919702,11,3,4,4,4,1,0
MKE-13328,Beyaz,Erkek,58,Evli,2,MKE Lojmanlari,1,1,6,16,Nadiren,15,7,8,2,0,1,0,AR-GE Tasarim,Kidemli Muhendis,Lisans,69724,28,Yok,Yok,0,0,19,39.158989592101406,10,5,5,4,4,4,0
MKE-13329,Beyaz,Erkek,31,Bekar,0,Yenimahalle,25,0,5,22,Seyahat Yok,1,1,0,0,0,2,0,Bilgi Teknolojileri,Uzman,Yuksek Lisans,54308,18,Yok,Yok,0,0,15,54.8094952913719,6,2,4,4,5,3,0
MKE-13330,Beyaz,Erkek,41,Bekar,0,Etimesgut,27,0,4,25,Seyahat Yok,17,16,1,12,12,1,2,Bilgi Teknolojileri,Takim Lideri,Doktora,119337,10,Yok,Yok,0,0,17,53.873959014755705,11,1,4,4,5,5,0
MKE-13331,Mavi,Kadin,50,Bekar,0,Mamaj,33,0,1,10,Seyahat Yok,16,6,10,0,0,5,0,Muhimmat Fabrikasi,Basusta,On Lisans,50095,29,Uc Vardiya,Aylik,0,7,21,52.61280270350855,9,3,3,4,4,5,0
MKE-13332,Beyaz,Erkek,54,Evli,1,Cankaya,11,0,6,46,Seyahat Yok,24,2,22,1,0,2,0,Bilgi Teknolojileri,Takim Lideri,Lisans,89069,37,Yok,Yok,0,0,24,42.76763900471422,5,2,3,5,4,4,0
MKE-13333,Mavi,Erkek,48,Bekar,0,Yenimahalle,34,0,0,9,Seyahat Yok,5,1,4,0,0,1,0,Muhimmat Fabrikasi,Teknisyen,On Lisans,29567,35,Iki Vardiya,Haftalik,0,7,20,39.05949728107924,2,1,4,4,5,5,0
MKE-13334,Beyaz,Erkek,49,Evli,1,MKE Lojmanlari,1,1,1,44,Seyahat Yok,23,5,18,3,0,2,0,AR-GE Tasarim,Takim Lideri,Yuksek Lisans,90633,28,Yok,Yok,0,0,21,41.982568904701466,10,3,4,4,5,4,1
MKE-13335,Mavi,Kadin,34,Evli,2,MKE Lojmanlari,3,1,0,8,Seyahat Yok,3,1,2,0,0,1,0,Muhimmat Fabrikasi,Operator,Lise,26642,24,Iki Vardiya,Aylik,0,20,17,48.182436190234306,9,2,4,3,5,5,0
MKE-13336,Mavi,Kadin,27,Evli,3,Cankaya,43,0,2,15,Seyahat Yok,7,1,6,0,0,2,0,Silah Fabrikasi,Operator,Lise,23889,38,Uc Vardiya,Haftalik,0,11,25,32.60928579956306,1,3,2,1,2,1,1
MKE-13337,Mavi,Erkek,48,Bekar,0,MKE Lojmanlari,2,1,2,10,Seyahat Yok,26,3,23,2,2,3,0,Bakim Onarim,Basusta,Lise,48446,19,Iki Vardiya,Haftalik,0,16,25,31.776366746200065,11,5,5,4,4,3,0
MKE-13338,Mavi,Erkek,55,Bekar,0,Cankaya,25,0,1,5,Seyahat Yok,21,14,7,10,7,5,1,Silah Fabrikasi,Atolye Ustasi,On Lisans,43952,58,Uc Vardiya,Haftalik,0,18,18,48.3085816361315,3,4,2,2,2,2,1
MKE-13339,Mavi,Erkek,23,Evli,2,MKE Lojmanlari,3,1,0,9,Seyahat Yok,1,1,0,0,0,2,0,Bakim Onarim,Operator,Lise,26910,27,Uc Vardiya,Haftalik,0,1,22,35.06061140632838,5,2,4,3,5,3,0
MKE-13340,Mavi,Kadin,24,Bekar,0,Kalebasi,27,0,0,10,Seyahat Yok,3,3,0,1,1,1,0,Muhimmat Fabrikasi,Operator,On Lisans,28227,20,Iki Vardiya,Haftalik,0,13,25,38.87504972881568,8,3,4,5,4,4,0
MKE-13341,Mavi,Erkek,59,Bekar,0,MKE Lojmanlari,2,1,2,17,Seyahat Yok,20,20,0,0,0,1,1,Muhimmat Fabrikasi,Basusta,On Lisans,59270,25,Uc Vardiya,Haftalik,0,14,22,35.93011771149321,9,1,5,5,4,4,0
MKE-13342,Beyaz,Erkek,27,Bekar,0,Etimesgut,15,0,1,22,Seyahat Yok,4,4,0,1,0,2,0,Kalite Yonetim,Uzman,Lisans,55117,26,Yok,Yok,0,0,15,46.895949515409065,12,4,5,5,4,3,0
MKE-13343,Mavi,Erkek,45,Evli,2,MKE Lojmanlari,3,1,2,9,Seyahat Yok,12,3,9,1,0,2,0,Gazi Fisek Fabrikasi,Atolye Ustasi,On Lisans,39875,17,Iki Vardiya,Haftalik,0,14,15,35.03705186467837,3,4,5,4,4,4,0
MKE-13344,Beyaz,Erkek,59,Bekar,0,Kalebasi,16,0,4,17,Nadiren,5,1,4,0,0,2,0,Kalite Yonetim,Kidemli Muhendis,Yuksek Lisans,64438,34,Yok,Yok,0,0,22,49.630456078053776,2,3,3,3,5,5,0
MKE-13345,Mavi,Erkek,43,Evli,2,MKE Lojmanlari,2,1,1,10,Seyahat Yok,9,8,1,3,1,1,1,Muhimmat Fabrikasi,Atolye Ustasi,On Lisans,46446,37,Iki Vardiya,Haftalik,0,15,23,49.11979453125154,5,4,4,5,5,5,0
MKE-13346,Mavi,Erkek,37,Evli,2,Cankaya,24,0,1,16,Seyahat Yok,5,4,1,0,0,1,0,Muhimmat Fabrikasi,Operator,On Lisans,25786,30,Uc Vardiya,Haftalik,0,4,18,42.65390929515959,9,3,3,4,5,4,0
MKE-13347,Mavi,Kadin,56,Bekar,0,Yenimahalle,51,0,1,19,Seyahat Yok,13,5,8,3,3,2,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,39139,32,Uc Vardiya,Haftalik,0,1,21,37.78127606361804,11,3,2,2,2,2,0
MKE-13348,Beyaz,Erkek,54,Evli,2,Cankaya,49,0,3,15,Nadiren,12,9,3,1,1,1,1,IK,Kidemli Muhendis,Lisans,78357,20,Yok,Yok,0,0,18,39.28548030066831,10,1,5,3,5,2,0
MKE-13349,Mavi,Erkek,29,Bekar,0,MKE Lojmanlari,2,1,1,11,Seyahat Yok,9,5,4,4,3,4,0,Bakim Onarim,Atolye Ustasi,On Lisans,40284,37,Iki Vardiya,Haftalik,0,23,22,45.20950498876309,4,5,4,3,4,4,0
MKE-13350,Mavi,Erkek,32,Evli,1,Kalebasi,14,0,0,11,Seyahat Yok,11,6,5,2,1,3,0,Silah Fabrikasi,Atolye Ustasi,Lise,42913,36,Iki Vardiya,Haftalik,1,10,24,37.721912884610894,9,3,3,4,5,3,0
MKE-13351,Mavi,Erkek,43,Evli,2,MKE Lojmanlari,2,1,2,4,Seyahat Yok,4,3,1,0,0,3,0,Muhimmat Fabrikasi,Teknisyen,Lise,34306,24,Iki Vardiya,Haftalik,0,24,16,47.43932690857494,2,4,5,4,5,4,0
MKE-13352,Mavi,Erkek,24,Evli,2,MKE Lojmanlari,1,1,2,12,Seyahat Yok,3,1,2,0,0,1,0,Bakim Onarim,Operator,On Lisans,23502,46,Uc Vardiya,Aylik,1,17,21,49.49441017040404,7,2,4,4,4,3,0
MKE-13353,Mavi,Erkek,31,Evli,2,MKE Lojmanlari,1,1,2,7,Seyahat Yok,13,6,7,3,3,1,0,Muhimmat Fabrikasi,Teknisyen,Lise,32004,35,Uc Vardiya,Haftalik,0,1,25,46.50367013952688,1,5,4,4,5,4,0
MKE-13354,Beyaz,Kadin,52,Bekar,0,Etimesgut,48,0,4,17,Seyahat Yok,15,13,2,11,6,1,0,AR-GE Tasarim,Kidemli Muhendis,Doktora,81094,18,Yok,Yok,0,0,15,47.43378129007111,8,4,5,5,5,5,1
MKE-13355,Mavi,Erkek,32,Bekar,0,Yenimahalle,14,0,2,12,Seyahat Yok,9,8,1,1,0,3,1,Muhimmat Fabrikasi,Atolye Ustasi,Lise,47437,62,Uc Vardiya,Aylik,0,24,22,38.9489443367634,12,4,2,1,2,2,0
MKE-13356,Mavi,Erkek,35,Evli,2,MKE Lojmanlari,1,1,1,13,Seyahat Yok,10,1,9,0,0,1,0,Silah Fabrikasi,Atolye Ustasi,On Lisans,37795,20,Uc Vardiya,Haftalik,0,24,23,50.349742612994234,7,3,3,5,5,3,0
MKE-13357,Mavi,Kadin,27,Evli,2,MKE Lojmanlari,1,1,0,10,Seyahat Yok,7,4,3,0,0,2,0,Muhimmat Fabrikasi,Teknisyen,Lise,30851,27,Iki Vardiya,Aylik,0,15,15,31.866269210822605,4,3,4,4,4,5,0
MKE-13358,Mavi,Erkek,35,Bekar,0,Yenimahalle,15,0,0,18,Seyahat Yok,9,7,2,5,5,3,0,Gazi Fisek Fabrikasi,Atolye Ustasi,Lise,45727,25,Iki Vardiya,Aylik,0,12,15,46.29847630394013,5,2,5,4,4,4,0
MKE-13359,Mavi,Erkek,23,Bekar,0,Cankaya,39,0,0,7,Seyahat Yok,3,2,1,1,1,2,0,Bakim Onarim,Operator,Lise,26070,23,Uc Vardiya,Haftalik,0,4,18,43.596913343802186,10,2,1,1,3,1,0
MKE-13360,Mavi,Erkek,23,Evli,2,Yenimahalle,50,0,1,18,Seyahat Yok,4,1,3,0,0,1,0,Silah Fabrikasi,Operator,Lise,25866,55,Uc Vardiya,Haftalik,0,23,18,36.64522084934618,6,4,1,2,3,2,0
MKE-13361,Mavi,Erkek,51,Evli,2,Cankaya,11,0,2,10,Seyahat Yok,13,6,7,2,1,3,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,31933,12,Iki Vardiya,Haftalik,0,15,18,47.969246247861726,6,2,3,3,4,5,0
MKE-13362,Beyaz,Erkek,52,Evli,1,Yenimahalle,16,0,5,27,Seyahat Yok,6,3,3,1,0,3,0,Kalite Yonetim,Kidemli Muhendis,Lisans,74314,31,Yok,Yok,0,0,21,50.12405610067633,3,2,5,3,5,5,0
MKE-13363,Mavi,Erkek,55,Evli,2,Mamaj,17,0,2,16,Seyahat Yok,3,1,2,0,0,2,0,Silah Fabrikasi,Operator,Lise,26883,32,Iki Vardiya,Haftalik,0,13,22,45.951151542436136,3,3,5,3,4,5,0
MKE-13364,Beyaz,Erkek,55,Evli,2,Kalebasi,10,0,5,15,Seyahat Yok,3,1,2,0,0,1,0,Kalite Yonetim,Uzman,Lisans,46571,22,Yok,Yok,0,0,18,51.43205129036208,10,2,4,5,5,3,1
MKE-13365,Mavi,Erkek,33,Evli,1,MKE Lojmanlari,2,1,2,16,Seyahat Yok,6,1,5,0,0,2,0,Muhimmat Fabrikasi,Teknisyen,On Lisans,29518,23,Iki Vardiya,Haftalik,0,11,22,54.62847134673884,11,3,4,4,5,5,0
MKE-13366,Mavi,Erkek,58,Evli,2,Etimesgut,33,0,0,16,Seyahat Yok,17,17,0,7,3,3,2,Gazi Fisek Fabrikasi,Basusta,On Lisans,58807,37,Uc Vardiya,Haftalik,0,8,22,36.6794294607414,3,3,3,3,5,3,0
MKE-13367,Mavi,Erkek,36,Evli,3,MKE Lojmanlari,2,1,2,12,Seyahat Yok,9,7,2,4,2,3,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,45244,35,Iki Vardiya,Haftalik,0,10,16,50.000550342170584,5,3,5,4,4,4,0
MKE-13368,Beyaz,Erkek,53,Evli,1,Etimesgut,35,0,3,31,Seyahat Yok,24,2,22,1,1,2,0,IK,Kidemli Muhendis,Lisans,63477,19,Yok,Yok,0,0,21,36.88525902485313,5,3,5,5,5,5,0
MKE-13369,Mavi,Erkek,48,Evli,2,Mamaj,12,0,0,7,Seyahat Yok,4,2,2,0,0,2,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,32119,41,Uc Vardiya,Haftalik,0,19,18,41.08891391143545,3,3,4,4,4,4,0
MKE-13370,Mavi,Erkek,55,Evli,1,Cankaya,28,0,2,13,Seyahat Yok,30,27,3,11,1,5,2,Gazi Fisek Fabrikasi,Basusta,On Lisans,56516,21,Iki Vardiya,Haftalik,0,7,23,46.63153525729374,7,2,4,4,5,5,0
MKE-13371,Beyaz,Kadin,46,Evli,1,MKE Lojmanlari,3,1,1,40,Nadiren,11,8,3,5,5,2,0,Satinalma,Kidemli Muhendis,Lisans,78422,28,Yok,Yok,0,0,23,30.769592899397328,5,3,4,5,5,5,0
MKE-13372,Beyaz,Erkek,35,Evli,1,MKE Lojmanlari,2,1,5,22,Seyahat Yok,8,6,2,5,2,4,0,Kalite Yonetim,Uzman,Yuksek Lisans,50243,16,Yok,Yok,0,0,24,43.64238554892235,2,2,4,5,5,5,0
MKE-13373,Mavi,Erkek,25,Bekar,0,Cankaya,21,0,1,11,Seyahat Yok,5,2,3,1,1,3,0,Muhimmat Fabrikasi,Teknisyen,On Lisans,28875,29,Uc Vardiya,Haftalik,0,1,17,45.70647601532405,11,3,4,4,5,3,0
MKE-13374,Mavi,Erkek,49,Evli,1,MKE Lojmanlari,1,1,0,19,Seyahat Yok,18,6,12,0,0,1,0,Silah Fabrikasi,Basusta,On Lisans,50016,35,Iki Vardiya,Haftalik,0,10,23,31.373771214439742,5,4,4,4,5,3,0
MKE-13375,Mavi,Erkek,47,Bekar,0,MKE Lojmanlari,1,1,1,19,Seyahat Yok,21,17,4,14,14,1,0,Silah Fabrikasi,Basusta,On Lisans,57715,24,Iki Vardiya,Aylik,0,16,21,35.941969223685895,9,4,5,5,5,5,0
MKE-13376,Mavi,Erkek,33,Evli,1,MKE Lojmanlari,1,1,2,9,Seyahat Yok,14,10,4,2,2,4,0,Gazi Fisek Fabrikasi,Basusta,On Lisans,56554,38,Iki Vardiya,Haftalik,0,15,17,46.021568096722746,7,4,3,4,5,4,0
MKE-13377,Beyaz,Erkek,50,Evli,1,Yenimahalle,9,0,2,42,Seyahat Yok,22,18,4,13,10,2,2,IK,Takim Lideri,Lisans,112468,12,Yok,Yok,0,0,19,53.795349584712724,8,2,4,4,5,3,0
MKE-13378,Mavi,Erkek,47,Evli,1,MKE Lojmanlari,2,1,2,8,Seyahat Yok,28,23,5,2,0,4,2,Bakim Onarim,Atolye Ustasi,On Lisans,43793,24,Uc Vardiya,Haftalik,0,14,15,35.530510179612826,1,3,4,4,5,3,0
MKE-13379,Mavi,Erkek,52,Bekar,0,Mamaj,26,0,0,11,Seyahat Yok,14,12,2,7,0,2,0,Gazi Fisek Fabrikasi,Basusta,Lise,58285,21,Iki Vardiya,Haftalik,0,4,17,53.16827011549413,6,5,4,4,4,4,0
MKE-13380,Mavi,Kadin,43,Bekar,0,Mamaj,10,0,1,8,Seyahat Yok,11,5,6,2,1,2,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,41782,53,Uc Vardiya,Aylik,0,2,18,45.86767841773201,9,4,5,5,5,5,0
MKE-13381,Mavi,Erkek,53,Evli,2,Mamaj,37,0,2,19,Seyahat Yok,25,14,11,13,9,2,0,Bakim Onarim,Basusta,On Lisans,54375,28,Uc Vardiya,Haftalik,0,11,21,42.89463009715924,11,3,5,5,5,5,0
MKE-13382,Mavi,Erkek,34,Bekar,0,MKE Lojmanlari,3,1,1,13,Seyahat Yok,16,2,14,1,0,2,0,Bakim Onarim,Atolye Ustasi,Lise,34941,58,Uc Vardiya,Haftalik,0,1,14,51.442447502837595,8,2,1,2,3,2,0
MKE-13383,Mavi,Erkek,34,Evli,2,Yenimahalle,26,0,1,12,Seyahat Yok,5,4,1,2,0,2,0,Muhimmat Fabrikasi,Operator,On Lisans,28294,23,Iki Vardiya,Haftalik,0,19,18,54.48202965627299,12,2,4,5,4,5,0
MKE-13384,Beyaz,Erkek,52,Evli,1,Kalebasi,35,0,1,23,Seyahat Yok,18,18,0,1,1,2,2,Satinalma,Kidemli Muhendis,Lisans,85448,25,Yok,Yok,0,0,23,44.976852031305285,10,1,4,5,5,3,0
MKE-13385,Mavi,Erkek,36,Evli,2,Kalebasi,15,0,1,11,Seyahat Yok,15,11,4,7,4,3,0,Gazi Fisek Fabrikasi,Basusta,On Lisans,57477,23,Uc Vardiya,Haftalik,0,14,20,51.72318367373061,5,3,4,5,5,3,0
MKE-13386,Mavi,Erkek,36,Evli,2,Mamaj,11,0,2,10,Seyahat Yok,18,16,2,9,2,1,0,Silah Fabrikasi,Basusta,Lise,57703,28,Iki Vardiya,Haftalik,0,3,24,50.80121222369583,11,2,5,4,5,4,0
